3/10,Bronx Early College Academy For Teaching And Learn,"250 East 164th Street, Bronx, NY, 10456","Public district, 6-12",525
3/10,Elementary School For Math Science And Technology,"125 East 181st Street, Bronx, NY, 10453","Public district, K-5",273
3/10,School For Environmental Citizenship,"125 East 181st Street, Bronx, NY, 10453","Public district, PK-5",597
3/10,Pan American International High School At Monroe,"1300 Boynton Avenue, Bronx, NY, 10472","Public district, 9-12",470
3/10,Academy for Personal Leadership and Excellence,"120 East 184th Street, Bronx, NY, 10468","Public district, 6-8",552
3/10,Baychester Middle School,"3750 Baychester Avenue, Bronx, NY, 10466","Public district, 6-8",301
3/10,Heketi Community Charter School,"403 Concord Avenue, Bronx, NY, 10454","Public charter, K-5",285
3/10,Westchester Square Academy,"3000 East Tremont Avenue, Bronx, NY, 10461","Public district, 9-12",599
3/10,Mott Hall Charter School,"1260 Franklin Avenue, Bronx, NY, 10456","Public charter, 6-8",254
3/10,Linden Tree Elementary School,"1560 Purdy Street, Bronx, NY, 10462","Public district, PK-5",399
3/10,Bronx Academy For Software Engineering,"2474 Crotona Avenue, Bronx, NY, 10458","Public district, 9-12",429
3/10,World View High School,"100 West Mosholu Parkway South, Bronx, NY, 10468","Public district, 9-12",498
2/10,Fannie Lou Hamer Freedom High School,"1021 Jennings Street, Bronx, NY, 10460","Public district, 9-12",458
2/10,Wings Academy,"1122 East 180th Street, Bronx, NY, 10460","Public district, 9-12",493
2/10,Alfred E Smith Career and Technical High School,"333 East 151st Street, Bronx, NY, 10451","Public district, 9-12",461
2/10,Dewitt Clinton High School,"100 West Mosholu Parkway South, Bronx, NY, 10468","Public district, 9-12","1,228"
2/10,Jhs 151 Lou Gehrig,"250 East 156th Street, Bronx, NY, 10451","Public district, 6-8",254
2/10,Ps 11 Highbridge,"1257 Ogden Avenue, Bronx, NY, 10452","Public district, K-5",595
2/10,Ps 18 John Peter Zenger,"502 Morris Avenue, Bronx, NY, 10451","Public district, PK-5",598
2/10,Ps 21 Philip H Sheridan,"715 East 225th Street, Bronx, NY, 10466","Public district, K-5",701
2/10,Ps Ms 29 Melrose School,"758 Courtlandt Avenue, Bronx, NY, 10451","Public district, PK-8",788
2/10,Ps Ms 31 The William Lloyd Garrison,"250 East 156th Street, Bronx, NY, 10451","Public district, PK-8",698
2/10,Ps 32 Belmont,"690 East 183rd Street, Bronx, NY, 10458","Public district, PK-5",827
2/10,Ps 35 Franz Siegel,"261 East 163rd Street, Bronx, NY, 10451","Public district, K-5",665
2/10,Thomas C Giordano Middleschool 45,"2502 Lorillard Place, Bronx, NY, 10458","Public district, 6-8",700
2/10,Ps 46 Edgar Allen Poe,"279 East 196th Street, Bronx, NY, 10458","Public district, K-5",911
2/10,Ps 47 John Randolph,"1794 East 172nd Street, Bronx, NY, 10472","Public district, K-5","1,072"
2/10,Ps 48 Joseph R Drake,"1290 Spofford Avenue, Bronx, NY, 10474","Public district, PK-5",696
2/10,Ps 55 Benjamin Franklin,"450 Saint Pauls Place, Bronx, NY, 10456","Public district, PK-5",637
2/10,Ps 57 Crescent,"2111 Crotona Avenue, Bronx, NY, 10457","Public district, PK-5",510
2/10,Ps 58,"459 East 176th Street, Bronx, NY, 10457","Public district, PK-5",474
2/10,Ps 94 Kings College School,"3530 Kings College Place, Bronx, NY, 10467","Public district, K-5","1,263"
2/10,Ps 100 Isaac Clason,"800 Taylor Avenue, Bronx, NY, 10473","Public district, PK-5",576
2/10,Ps 112 Bronxwood,"1925 Schieffelin Avenue, Bronx, NY, 10466","Public district, PK-5",430
2/10,Ps 134 George F Bristow,"1330 Bristow Street, Bronx, NY, 10459","Public district, PK-5",649
2/10,Ps 140 The Eagle School,"916 Eagle Avenue, Bronx, NY, 10456","Public district, PK-5",635
2/10,Bronx International High School,"1110 Boston Road, Bronx, NY, 10456","Public district, 9-12",401
2/10,Ps 163 Arthur A Schomberg,"2075 Webster Avenue, Bronx, NY, 10457","Public district, PK-5",476
2/10,Ps 205 Fiorello Laguardia,"2475 Southern Boulevard, Bronx, NY, 10458","Public district, K-5","1,010"
2/10,Ps 195,"1250 Ward Avenue, Bronx, NY, 10472","Public district, PK-5",962
2/10,Ps 196,"1250 Ward Avenue, Bronx, NY, 10472","Public district, PK-5",935
2/10,Ps 246 Poe Center,"2641 Grand Concourse, Bronx, NY, 10468","Public district, K-5",730
2/10,Is 219 New Venture School,"3630 Third Avenue, Bronx, NY, 10456","Public district, 6-8",353
2/10,Bronx Little School,"1827 Archer Street, Bronx, NY, 10460","Public district, PK-5",291
2/10,Ms 301 Paul L Dunbar,"890 Cauldwell Avenue, Bronx, NY, 10456","Public district, 6-8",244
2/10,School For Excellence,"1100 Boston Road, Bronx, NY, 10456","Public district, 9-12",372
2/10,Bronx High School Of Business,"240 East 172nd Street, Bronx, NY, 10457","Public district, 9-12",288
2/10,Bronx High School For The Visual Arts,"2040 Antin Place, Bronx, NY, 10462","Public district, 9-12",436
2/10,High School for Teaching and the Professions,"2780 Reservoir Avenue, Bronx, NY, 10468","Public district, 9-12",424
2/10,Fordham Leadership Academy for Business & Technology,"500 East Fordham Road, Bronx, NY, 10458","Public district, 9-12",336
2/10,The Bronx Guild,"1980 Lafayette Avenue, Bronx, NY, 10473","Public district, 9-12",551
2/10,Mott Haven Village Prep High School,"701 Saint Ann's Avenue, Bronx, NY, 10455","Public district, 9-12",354
2/10,I.S. 117 Joseph H Wade,"1865 Morris Avenue, Bronx, NY, 10460","Public district, 6-8",516
2/10,Urban Assembly School For Careers In Sports,"730 Concourse Village West, Bronx, NY, 10451","Public district, 9-12",504
2/10,High School for Violin and Dance,"1100 Boston Road, Bronx, NY, 10456","Public district, 9-12",262
2/10,High School of Contemporary Arts,"800 East Gun Hill Road, Bronx, NY, 10467","Public district, 9-12",446
2/10,Bronx Aerospace High School,"800 East Gun Hill Road, Bronx, NY, 10467","Public district, 9-12",343
2/10,Ps 66 School Of Higher Expectations,"1001 Jennings Street, Bronx, NY, 10460","Public district, PK-5",661
2/10,Felisa Rincon De Gautier Institute for Law and Public Policy,"1440 Story Avenue, Bronx, NY, 10473","Public district, 9-12",139
2/10,Kingsbridge International High School,"2780 Reservoir Avenue, Bronx, NY, 10468","Public district, 9-12",468
2/10,School Of Science And Applied Learning,"2050 Prospect Avenue, Bronx, NY, 10460","Public district, PK-5",611
2/10,Women S Academy Of Excellence,"456 White Plains Road, Bronx, NY, 10473","Public district, 9-12",276
2/10,Herbert H Lehman High School,"3000 East Tremont Avenue, Bronx, NY, 10461","Public district, 9-12",725
2/10,Bronx Collegiate Academy,"240 East 172nd Street, Bronx, NY, 10457","Public district, 9-12",394
2/10,Eagle Academy for Young Men,"4143 Third Avenue, Bronx, NY, 10457","Public district, 6-12",513
2/10,Frederick Douglas Academy Iii Secondary School,"3630 Third Avenue, Bronx, NY, 10456","Public district, 9-12",429
2/10,Bronx High School For Writing And Communication Ar,"800 East Gun Hill Road, Bronx, NY, 10467","Public district, 9-12",332
2/10,Bronx Lab School,"800 East Gun Hill Road, Bronx, NY, 10467","Public district, 9-12",390
2/10,The Bronx Preparatory Academy,"921 East 228th Street, Bronx, NY, 10466","Public district, 9-12",392
2/10,Frederick Douglas Academy V Middle School,"2111 Crotona Avenue, Bronx, NY, 10457","Public district, 6-8",225
2/10,Holcombe L Rucker School Of Community Research,"965 Longwood Avenue, Bronx, NY, 10459","Public district, 9-12",150
2/10,Validus Preparatory Academy,"1595 Bathgate Avenue, Bronx, NY, 10457","Public district, 9-12",367
2/10,Morris Academy For Collaborative Studies,"1110 Boston Road, Bronx, NY, 10456","Public district, 9-12",401
2/10,Providing Urban Learners Success In Education High School,"560 East 179th Street, Bronx, NY, 10457","Public district, 9-12",244
2/10,International Community High School,"345 Brook Avenue, Bronx, NY, 10454","Public district, 9-12",384
2/10,The Hunts Point School,"730 Bryant Avenue, Bronx, NY, 10474","Public district, 6-8",302
2/10,Academy for Scholarship and Entreneurship,"921 East 228th Street, Bronx, NY, 10466","Public district, 9-12",383
2/10,Urban Assembly School For Wildlife Conservation,"2024 Mohegan Avenue, Bronx, NY, 10460","Public district, 6-12",502
2/10,Entrada Academy,"977 Fox Street, Bronx, NY, 10459","Public district, 6-8",251
2/10,Explorations Academy,"1619 Boston Road, Bronx, NY, 10460","Public district, 9-12",349
2/10,Bronx Career And College Preparatory High School,"800 Home Street, Bronx, NY, 10456","Public district, 9-12",238
2/10,Bronx Leadership Academy Ii High School,"730 Concourse Village West, Bronx, NY, 10451","Public district, 9-12",506
2/10,Bronx Design And Construction Academy,"333 East 151st Street, Bronx, NY, 10451","Public district, 9-12",490
2/10,Bronx Arena High School,"1440 Story Avenue, Bronx, NY, 10473","Public district, 9-12",172
2/10,Bronxdale High School,"925 Astor Avenue, Bronx, NY, 10469","Public district, 9-12",456
2/10,Bronz Envision Academy,"1619 Boston Road, Bronx, NY, 10460","Public district, 9-12",424
2/10,Metropolitan Soundview High (The),"1300 Boynton Avenue, Bronx, NY, 10472","Public district, 9-12",426
2/10,Mott Haven Community High School,"455 Southern Boulevard, Bronx, NY, 10455","Public district, 10-12",231
2/10,NYC Montessori Charter School,"423 East 138th Street, Bronx, NY, 10454","Public charter, K-5",291
2/10,Bronx Compass High School,"1980 Lafayette Avenue, Bronx, NY, 10473","Public district, 9-12",457
2/10,High School for Energy and Technology,"2474 Crotona Avenue, Bronx, NY, 10458","Public district, 9-12",406
2/10,P.S. 536,"1827 Archer Street, Bronx, NY, 10460","Public district, PK-5",430
2/10,Bronx River High School,"3000 East Tremont Avenue, Bronx, NY, 10461","Public district, 9-12",397
2/10,Hero High School,"455 Southern Boulevard, Bronx, NY, 10455","Public district, 9-12",487
2/10,New American Academy-R Clemente State,"275 Harlem River Park Bridge, Bronx, NY, 10453","Public district, PK-5",806
2/10,Pelham Lab High School,"3000 East Tremont Avenue, Bronx, NY, 10461","Public district, 9-12",463
2/10,Schuylerville Preparatory High School,"3000 East Tremont Avenue, Bronx, NY, 10461","Public district, 9-12",371
2/10,South Bronx Early College Academy Charter School,"801 East 156th Street, Bronx, NY, 10455","Public charter, Ungraded",115
1/10,Bronx Leadership Academy High School,"1710 Webster Avenue, Bronx, NY, 10457","Public district, 9-12",574
1/10,High School Of World Cultures,"1300 Boynton Avenue, Bronx, NY, 10472","Public district, 9-12",432
1/10,Ps 1 Courtlandt School,"335 East 152nd Street, Bronx, NY, 10451","Public district, PK-5",665
1/10,Ps 70 Max Schoenfeld,"1691 Weeks Avenue, Bronx, NY, 10457","Public district, K-5","1,231"
1/10,Ps 92,"700 East 179th Street, Bronx, NY, 10457","Public district, PK-5",423
1/10,Ps 111 Seton Falls,"3740 Baychester Avenue, Bronx, NY, 10466","Public district, PK-5",681
1/10,Ps 132 Garrett A Morgan,"1245 Washington Avenue, Bronx, NY, 10456","Public district, K-5",371
1/10,Banana Kelly High School,"965 Longwood Avenue, Bronx, NY, 10459","Public district, 9-12",205
1/10,Ps Is 54,"2703 Webster Avenue, Bronx, NY, 10458","Public district, PK-5",483
1/10,Ps 85 Great Expectations,"2400 Marion Avenue, Bronx, NY, 10458","Public district, PK-5",952
1/10,Ps Is 224,"345 Brook Avenue, Bronx, NY, 10454","Public district, 6-8",358
1/10,Metropolitan High School (The),"1180 Rev James A Polite Avenue, Bronx, NY, 10459","Public district, 9-12",398
1/10,Community School for Social Justice,"350 Gerard Avenue, Bronx, NY, 10451","Public district, 9-12",339
1/10,Dreamyard Preparatory School,"240 East 172nd Street, Bronx, NY, 10457","Public district, 9-12",268
1/10,Jill Chaifetz Transfer High School,"778 Forest Avenue, Bronx, NY, 10456","Public district, 9-12",189
1/10,Bronx Community High School,"1980 Lafayette Avenue, Bronx, NY, 10473","Public district, 9-12",147
1/10,Bronx Regional High School,"1010 Rev James A Polite Avenue, Bronx, NY, 10459","Public district, 10-12",200
1/10,Young Leaders Elementary School,"468 East 140th Street, Bronx, NY, 10454","Public district, PK-5",264
1/10,East Fordham Academy For The Arts,"120 East 184th Street, Bronx, NY, 10468","Public district, 6-8",277
1/10,Arturo Schomburg Satellite Academy Bronx,"1010 Rev James A Polite Avenue, Bronx, NY, 10459","Public district, 10-12",180
1/10,Bronx Bridges High School,"1980 Lafayette Avenue, Bronx, NY, 10473","Public district, 9-12",324
1/10,Bronx Haven High School,"333 East 151st Street, Bronx, NY, 10451","Public district, 9-12",177
1/10,New Visions Charter HS-Humanities II,"455 Southern Boulevard, Bronx, NY, 10455","Public charter, 9-12",441
1/10,School for Tourism and Hospitality,"900 Tinton Avenue, Bronx, NY, 10456","Public district, 9-12",291
1/10,Claremont International High School,"240 East 172nd Street, Bronx, NY, 10457","Public district, 9-12",378
1/10,Crotona International High School,"2474 Crotona Avenue, Bronx, NY, 10458","Public district, 9-12",329
1/10,Roads Charter School II,"1010 Rev James A Polite Avenue, Bronx, NY, 10459","Public charter, 9-12",201
1/10,New Directions Secondary School,"240 East 172nd Street, Bronx, NY, 10457","Public district, 6-12",222
1/10,Fairmont Neighborhood School,"1550 Vyse Avenue, Bronx, NY, 10460","Public district, PK-5",318
,Ps 170,"1598 Townsend Avenue, Bronx, NY, 10452","Public district, K-2",266
,Ps 209,"313 East 183rd Street, Bronx, NY, 10458","Public district, PK-2",259
,Ps 207,"3030 Godwin Terrace, Bronx, NY, 10463","Public district, PK-2",307
,St John Chrysostom School,"1144 Hoe Ave, Bronx, NY, 10459","Private, PK-8",418
,St Raymond Elementary School,"2380 East Tremont Avenue, Bronx, NY, 10462","Private, PK-8",878
,St Lucy's School,"830 Mace Avenue, Bronx, NY, 10467","Private, PK-8",445
,St Helena School,"2050 Benedict Avenue, Bronx, NY, 10462","Private, PK-8",415
,St Catharine Academy,"2250 Williamsbridge Road, Bronx, NY, 10469","Private, 9-12",487
,Santa Maria School,"1510 Zerega Ave, Bronx, NY, 10462","Private, PK-8",274
,St Philip Neri School,"3031 Grand Concourse, Bronx, NY, 10468","Private, PK-8",305
,St Raymond High School For Boys,"2151 Saint Raymonds Avenue, Bronx, NY, 10462","Private, 9-12",608
,Villa Maria Academy-Elementary School,"3335 Country Club Road, Bronx, NY, 10465","Private, PK-8",345
,St Francis Of Assisi School,"4300 Baychester Avenue, Bronx, NY, 10466","Private, PK-8",360
,Holy Cross Elementary School,"1846 Randall Avenue, Bronx, NY, 10473","Private, PK-8",365
,St. Joseph School,"1946 Bathgate Avenue, Bronx, NY, 10457","Private, PK-8",294
,St Nicholas Of Tolentine Elementary School,"2336 Andrews Avenue North, Bronx, NY, 10468","Private, K-8",155
,St Simon Stock School,"2195 Valentine Avenue, Bronx, NY, 10457","Private, K-8",217
,Visitation School,"171 West 239th Street, Bronx, NY, 10463","Private, K-8",164
,St Mary Star Of The Sea School,"580 Minnieford Avenue, Bronx, NY, 10464","Private, PK-8",218
,Islamic Leadership School,"2000 Westchester Avenue, Bronx, NY, 10462","Private, 1-10",89
,St. Gabriel Elementary School,"590 W 235th St, Bronx, NY, 10463","Private, PK-8",229
,St Frances De Chantal School,"2962 Harding Avenue, Bronx, NY, 10465","Private, PK-8",318
,St. Clare School,"1911 Hone Ave, Bronx, NY, 10461","Private, PK-8",439
,St Brendan School,"268 East 207th Street, Bronx, NY, 10467","Private, PK-8",280
,Immaculate Conception School,"378 East 151st Street, Bronx, NY, 10455","Private, PK-8",530
,Holy Family School,"2169 Blackrock Avenue, Bronx, NY, 10472","Private, PK-8",320
,St Ann School,"3511 Bainbridge Avenue, Bronx, NY, 10467","Private, PK-8",245
,Sacred Heart School,"1248 Nelson Avenue, Bronx, NY, 10452","Private, PK-8",465
,Preston High School,"2780 Schurz Avenue, Bronx, NY, 10465","Private, 9-12",511
,Our Lady Of The Assumption School,"1617 Parkview Avenue, Bronx, NY, 10461","Private, PK-8",280
,Our Lady of Grace School,"3981 Bronxwood Ave, Bronx, NY, 10466","Private, PK-8",298
,Our Lady Of Angels,"2865 Claflin Avenue, Bronx, NY, 10468","Private, PK-8",250
,Nativity Of Our Blessed Lady,"3893 Dyre Avenue, Bronx, NY, 10466","Private, PK-8",220
,Cardinal Spellman High School,"1 Cardinal Spellman Place, Bronx, NY, 10466","Private, 9-12","1,450"
,Immaculate Conception School,"760 E Gun Hill Rd, Bronx, NY, 10467","Private, PK-9",340
,St. Thomas Aquinas Elementary School,"1909 Daly Ave, Bronx, NY, 10460","Private, PK-8",247
,St. Theresa School,"2872 Saint Theresa Avenue, Bronx, NY, 10461","Private, PK-8",445
,St Barnabas High School,"425 East 240th Street, Bronx, NY, 10470","Private, 9-12",224
,St. Barnabas Elementary School,"413 E 241st St, Bronx, NY, 10470","Private, PK-8",378
,St. Athanasius School,"830 Southern Boulevard, Bronx, NY, 10459","Private, PK-8",291
,St Anthony School,"1776 Mansion Street, Bronx, NY, 10460","Private, K-8",179
,All Hallows High School,"111 East 164th Street, Bronx, NY, 10452","Private, 9-12",586
,Cardinal Hayes High School,"650 Grand Concourse, Bronx, NY, 10451","Private, 9-12",918
,Holy Rosary School,"1500 Arnow Ave, Bronx, NY, 10469","Private, PK-8",462
,Holy Spirit Elementary School,"1960 University Ave, Bronx, NY, 10453","Private, PK-8",236
,St Luke School,"608 East 139th Street, Bronx, NY, 10454","Private, PK-8",295
,Ss Philip & James School,"1160 East 213th Street, Bronx, NY, 10469","Private, PK-8",217
,Blessed Sacrament School,"1160 Beach Ave, Bronx, NY, 10472","Private, PK-8",173
,Msgr Scanlan High School,"915 Hutchinson River Parkway, Bronx, NY, 10465","Private, 9-12",451
,St Margaret Of Cortona School,"452 West 260th Street, Bronx, NY, 10471","Private, PK-8",281
,St. Anselm School,"685 Tinton Ave, Bronx, NY, 10455","Private, PK-8",326
,St Margaret Mary School,"121 East 177th Street, Bronx, NY, 10453","Private, PK-8",334
,St Mary School,"3956 Carpenter Avenue, Bronx, NY, 10466","Private, PK-8",227
,St Benedict School,"1016 Edison Avenue, Bronx, NY, 10465","Private, PK-8",314
,Kinneret Day School,"2600 Netherland Avenue, Bronx, NY, 10463","Private, PK-8",233
,Riverdale Country School,"5250 Fieldston Road, Bronx, NY, 10471","Private, PK-12","1,152"
,Salanter Akiba Riverdale Academy,"655 W 254th St, Bronx, NY, 10471","Private, PK-8",796
,Our Saviour Lutheran School,"1734 Williamsbridge Road, Bronx, NY, 10461","Private, PK-12",182
,Greek American Institute Of New York,"3573 Bruckner Boulevard, Bronx, NY, 10461","Private, PK-8",214
,The Learning Tree,"801 Bartholdi Street, Bronx, NY, 10467","Private, PK-8",295
,Eden Christian Academy,"1509 Morris Avenue, Bronx, NY, 10457","Private, PK-K",7
,Bronx Manhattan SDA School,"1440 Plimpton Ave, Bronx, NY, 10452","Private, PK-8",164
,Garvey School,"100 Dreiser Loop, Bronx, NY, 10475","Private, PK-5",141
,R T Hudson Elementary School,"1122 Forest Avenue, Bronx, NY, 10456","Private, PK-8",63
,Horace Mann School,"231 West 246th Street, Bronx, NY, 10471","Private, K-12","1,791"
,Horace Mann School Lower Div,"4440 Tibbett Ave, Bronx, NY, 10471","Private, K-5",511
,New Covenant Christian Middle and High School,"1179 Boston Road, Bronx, NY, 10456","Private, 6-12",56
,Regent School,"719 E 216th St, Bronx, NY, 10467","Private, K-6",185
,New Covenant Christian School,"1497 Needham Avenue, Bronx, NY, 10469","Private, PK-5",139
,Fieldston Middle School,"3901 Fieldston Road, Bronx, NY, 10471","Private, 6-8",390
,City Of Faith Christian School,"3445-3453 White Plains Road, Bronx, NY, 10467","Private, PK-4",120
,St Angela Merici School,"266 East 163rd Street, Bronx, NY, 10451","Private, PK-8",297
,St Ignatius School,"740 Manida Street, Bronx, NY, 10474","Private, 6-8",73
,Yeshiva Of The Telshe Alumni,"4904 Independence Avenue, Bronx, NY, 10471","Private, 9-12",91
,Ethical Culture Fieldston School,"3901 Fieldston Road, Bronx, NY, 10471","Private, PK-5",276
,Faith Christian Academy,"1137 East 223rd Street, Bronx, NY, 10466","Private, PK-K",68
,Fordham Preparatory School,"441 E Fordham Rd, Bronx, NY, 10458","Private, 9-12",980
,Mount St Michael Academy,"4300 Murdock Avenue, Bronx, NY, 10466","Private, 7-12",760
,YAI/NYL Harry H. Gordon School Annex,"1180 East 214th Street, Bronx, NY, 10469","Private, PK",42
,Our Lady of Refuge School,"2708 Briggs Ave, Bronx, NY, 10458","Private, PK-8",284
,Hospital Schools,"3450 East Tremont Avenue, Bronx, NY, 10465","Public district, K-12",331
,Yeshiva Ohavei Torah Of Riverdale,"450 West 250th Street, Bronx, NY, 10471","Private, 9-12",64
,St Raymond Academy For Girls,"1725 Castle Hill Avenue, Bronx, NY, 10473","Private, 9-12",311
,Academy Of Mt St Ursula,"330 Bedford Park Boulevard, Bronx, NY, 10458","Private, 9-12",333
,Miss Francine Day School Ii,"2169 Grand Concourse, Bronx, NY, 10453","Private, PK-K",71
,Ps 721 Steven Mcsweeney School,"2697 Westchester Avenue, Bronx, NY, 10461","Public district, 9-12",526
,Ps 12 Lewis And Clark School,"2555 Tratman Avenue, Bronx, NY, 10461","Public district, 11-12",306
,Ps 168,"3050 Webster Avenue, Bronx, NY, 10467","Public district, PK-12",533
,Ps 811,"1434 Longfellow Avenue, Bronx, NY, 10459","Public district, 9-12",631
,Ps 17,"778 Forest Avenue, Bronx, NY, 10456","Public district, K-10",427
,Ps 186 Walter J Damrosch School,"750 Jennings Street, Bronx, NY, 10459","Public district, K-12",626
,Ps 188,"770 Grote Street, Bronx, NY, 10460","Public district, PK-2, 4-12",457
,Ps 176,"750 Baychester Avenue, Bronx, NY, 10475","Public district, PK-10",921
,Jm Rapport School For Career Development,"470 Jackson Avenue, Bronx, NY, 10455","Public district, 8-12",485
,Ps 10,"888 Rev James A Polite Avenue, Bronx, NY, 10459","Public district, PK-8",535
,Christ the King Elementary School,"1345 Grand Concourse, Bronx, NY, 10452","Private, K-8",296
,New York Institute For Special Education,"999 Pelham Parkway North, Bronx, NY, 10469","Private, PK-12",195
,Islamic Leadership School,"2008 Westchester Ave, Bronx, NY, 10462","Private, 1-9",20
,Lavelle School For The Blind,"3830 Paulding Avenue, Bronx, NY, 10469","Private, PK",149
,Little Stars School,"4063 Edson Avenue, Bronx, NY, 10466","Private, PK-K",70
,Ps 723,"3540 Bivona Street, Bronx, NY, 10475","Public district, K-12",461
