4/10,Urban Assembly Gateway School For Technology,"439 West 49th Street, New York, NY, 10019","Public district, 9-12",444
4/10,Academy for Software Engineering,"40 Irving Place, New York, NY, 10003","Public district, 9-12",456
4/10,Atmosphere Academy Public Charter,"22 Marble Hill Avenue, New York, NY, 10463","Public charter, 6-8",391
4/10,Global Community Charter School,"2350 5th Avenue, New York, NY, 10037","Public charter, K-5 & Ungraded",450
3/10,High School for Environmental Studies,"444 West 56th Street, New York, NY, 10019","Public district, 9-12","1,201"
3/10,Ps 18 Park Terrace,"4124 9th Avenue, New York, NY, 10034","Public district, K-8",349
3/10,Ps 48 Po Michael J Buczek,"4360 Broadway, New York, NY, 10033","Public district, PK-5",547
3/10,Vanguard High School,"317 East 67th Street, New York, NY, 10065","Public district, 9-12",451
3/10,Unity Center For Urban Technologies,"111 East 33rd Street, New York, NY, 10016","Public district, 9-12",250
3/10,Institute For Collaborative Education,"345 East 15th Street, New York, NY, 10003","Public district, 6-12",491
3/10,Ps 34 Franklin D Roosevelt,"730 East 12th Street, New York, NY, 10009","Public district, PK-8",326
3/10,Ps 46 Arthur Tappan,"2987 Frederick Douglass Boulevard, New York, NY, 10039","Public district, PK-8",663
3/10,The Lexington Academy,"131 East 104th Street, New York, NY, 10029","Public district, PK-8",615
3/10,P.S. 102 Jacques Cartier,"315 East 113th Street, New York, NY, 10029","Public district, PK-5",314
3/10,Ps 115 Alexander Humboldt,"586 West 177th Street, New York, NY, 10033","Public district, PK-5",452
3/10,Ps 123 Mahalia Jackson,"301 West 140th Street, New York, NY, 10030","Public district, PK-8",477
3/10,Ps 128 Audubon,"560 West 169th Street, New York, NY, 10032","Public district, PK-5",585
3/10,Ps 134 Henrietta Szold,"293 East Broadway, New York, NY, 10002","Public district, PK-5",293
3/10,Jhs 143 Eleanor Roosevelt,"511 West 182nd Street, New York, NY, 10033","Public district, 6-8",263
3/10,Ps 146 Ann M Short,"421 East 106th Street, New York, NY, 10029","Public district, PK-5",334
3/10,PS 149 Sojourner Truth,"41 West 117th Street, New York, NY, 10026","Public district, PK-8",238
3/10,Ps 152 Dyckman Valley,"93 Nagle Avenue, New York, NY, 10040","Public district, PK-5",574
3/10,Ps 189,"2580 Amsterdam Avenue, New York, NY, 10040","Public district, PK-5",810
3/10,Ps 191 Amsterdam,"300 West 61st Street, New York, NY, 10023","Public district, PK-8",497
3/10,Ps Ms 206 Jose Celso Barbosa,"508 East 120th Street, New York, NY, 10035","Public district, 3-8",465
3/10,Humanities Preparatory Academy,"351 West 18th Street, New York, NY, 10011","Public district, 9-12",233
3/10,A Philip Randolph Campus High School,"433 West 135th Street, New York, NY, 10031","Public district, 9-12","1,379"
3/10,Jhs 52 Inwood,"650 Academy Street, New York, NY, 10034","Public district, 6-8",268
3/10,Manhattan Comprehensive Night And Day High School,"240 2nd Avenue, New York, NY, 10003","Public district, 10-12",587
3/10,Ps 242 The Young Diplomats Magnet School,"134 West 122nd Street, New York, NY, 10027","Public district, PK-5",171
3/10,In Tech Academy Aka Ms High School 368,"2975 Tibbett Avenue, New York, NY, 10463","Public district, 6-12",993
3/10,Ps 188 The Island School,"442 East Houston Street, New York, NY, 10002","Public district, PK-8",431
3/10,"High School for Law, Advocacy and Community Justice","122 Amsterdam Avenue, New York, NY, 10023","Public district, 9-12",462
3/10,Thurgood Marshall Academy For Learning And Social,"200 West 135th Street, New York, NY, 10030","Public district, 6-12",534
3/10,Harvey Milk High School,"2 Astor Place, New York, NY, 10003","Public district, 9-12",62
3/10,Urban Assembly Academy Of Government And Law,"350 Grand Street, New York, NY, 10002","Public district, 9-12",311
3/10,Lower Manhattan Arts Academy,"350 Grand Street, New York, NY, 10002","Public district, 9-12",329
3/10,University Neighborhood Middle School,"220 Henry Street, New York, NY, 10002","Public district, 5-8",201
3/10,Henry Street School For International Studies,"220 Henry Street, New York, NY, 10002","Public district, 9-12",173
3/10,Essex Street Academy,"350 Grand Street, New York, NY, 10002","Public district, 9-12",338
3/10,Urban Assembly School Of Design And Construction,"525 West 50th Street, New York, NY, 10019","Public district, 9-12",353
3/10,Urban Assembly School for Media Studies,"122 Amsterdam Avenue, New York, NY, 10023","Public district, 9-12",401
3/10,Frederick Douglas Academy II Secondary School,"215 West 114th Street, New York, NY, 10026","Public district, 6-12",355
3/10,Central Park East I,"1573 Madison Avenue, New York, NY, 10029","Public district, PK-5",200
